label,message,label_encoded,clean_message
ham,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",0,somewhr someone is surely made u and god has decided a perfect time to make u meet dat person till den enjoy ur crushes
ham,That's my honeymoon outfit. :),0,thats my honeymoon outfit
ham,Will it help if we propose going back again tomorrow,0,will it help if we propose going back again tomorrow
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,1,private your account statement for shows unredeemed s i m points call identifier code expires
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,0,never blame a day in ur life good days give u happiness bad days give u experience both are essential in life all are gods blessings good morning
ham,Pls confirm the time to collect the cheque.,0,pls confirm the time to collect the cheque
spam,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,1,as a registered subscriber yr draw a gift voucher will b entered on receipt of a correct ans when are the next olympics txt ans to
spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,1,urgent your mobile number has been awarded with a prize guaranteed call from land line claim valid hrs only ppm
ham,Daddy will take good care of you :),0,daddy will take good care of you
ham,"Yeah probably, I still gotta check out with leo",0,yeah probably i still gotta check out with leo
ham,K.then any other special?,0,kthen any other special
ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,0,carlos is taking his sweet time as usual so let me know when you and patty are donewant to smoke and ill tell him to haul ass
ham,Ok pa. Nothing problem:-),0,ok pa nothing problem
ham,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! ,0,have you heard about that job im going to that wildlife talk again tonight if u wantcome its thatworzels and a wizzle or whatever it is
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",0,god picked up a flower and dippeditinadew lovingly touched itwhichturnedinto u and the he gifted tomeandsaidthis friend is u
ham,When you came to hostel.,0,when you came to hostel
ham,Ok no prob... I'll come after lunch then...,0,ok no prob ill come after lunch then
ham,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,0,jus telling u dat ill b leaving shanghai on st instead so well haf more time meet up cya
ham,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,0,are your freezing are you home yet will you remember to kiss your mom in the morning do you love me do you think of me are you missing me yet
ham,You all ready for * big day tomorrow?,0,you all ready for big day tomorrow
ham,I'll probably be around mu a lot,0,ill probably be around mu a lot
spam,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,1,rtking pro video club need help or call you must be club credits redeemable at enjoy
ham,Thnx dude. u guys out 2nite?,0,thnx dude u guys out nite
ham,Me sef dey laugh you. Meanwhile how's my darling anjie!,0,me sef dey laugh you meanwhile hows my darling anjie
ham,Mm i had my food da from out,0,mm i had my food da from out
ham,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",0,k makes sense btw carlos is being difficult so you guys are gonna smoke while i go pick up the second batch and get gas
ham,Did u download the fring app?,0,did u download the fring app
ham,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,0,the oz guy is being kinda flaky but one friend is interested in picking up ltgt worth tonight if possible
ham,Friends that u can stay on fb chat with,0,friends that u can stay on fb chat with
ham,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...",0,fuck babe i miss you sooooo much i wish you were here to sleep with me my bed is so lonely i go now to sleep to dream of you my love
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",0,living is very simple loving is also simple laughing is too simple winning is tooo simple but being simple is very difficult gud nte
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,1,u have a secret admirer who is looking make contact with ufind out who they rreveal who thinks ur so specialcall on
ham,"Ah, well that confuses things, doesn‘t it?",0,ah well that confuses things doesnt it
spam,500 free text msgs. Just text ok to 80488 and we'll credit your account,1,free text msgs just text ok to and well credit your account
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,0,hi dear call me its urgnt i dont know whats your problem you dont want to work or if you have any other problem at least tell me wating for your reply
ham,Dear how you. Are you ok?,0,dear how you are you ok
spam,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS",1,you have been selected to stay in of top british hotels for nothing holiday worth to claim call london bx swss
ham,Yes princess! I want to make you happy...,0,yes princess i want to make you happy
ham,Sounds like you have many talents! would you like to go on a dinner date next week?,0,sounds like you have many talents would you like to go on a dinner date next week
ham,I am going to film 2day da. At 6pm. Sorry da.,0,i am going to film day da at pm sorry da
ham,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,0,we not watching movie already xy wants shop so im shopping w her now
ham,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,0,hello my little party animal i just thought id buzz you as you were with your friends grins reminding you were loved and send a naughty adoring kiss
ham,Yesterday its with me only . Now am going home.,0,yesterday its with me only now am going home
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",1,eerie nokia tones u rply tone title to eg tone dracula to titles ghost addamsfa munsters exorcist twilight poboxwwq p
ham,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",0,you have come into my life and brought the sun shiny down on me warming my heart putting a constant smile on my face making me feel loved and cared for
ham,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",0,no shit but i wasnt that surprised so i went and spent the evening with that french guy i met in town here and we fooled around a bit but i didnt let him fuck me
spam,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.",1,anetworks allow companies to bill for sms so they are responsible for their suppliers just as a shop has to give a guarantee on what they sell b g
ham,Great comedy..cant stop laughing da:),0,great comedycant stop laughing da
spam,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,1,freemsgfeelin kinda lnly hope u like keep me company jst got a cam moby wanna c my pictxt or reply date to msgp rcv hlp stop to
ham,"Alright, we're all set here, text the man",0,alright were all set here text the man
ham,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",0,hi where are you were at and theyre not keen to go out i kind of am but feel i shouldnt so can we go out tomo dont mind do you
ham,Sleeping nt feeling well,0,sleeping nt feeling well
ham,U WILL SWITCH YOUR FONE ON DAMMIT!!,0,u will switch your fone on dammit
ham,India have to take lead:),0,india have to take lead
ham,I.ll post her out l8r. In class,0,ill post her out lr in class
ham,Thts wat Wright Brother did to fly..,0,thts wat wright brother did to fly
ham,"Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!",0,evening v good if somewhat event laden will fill you in dont you worry head ok but throat wrecked see you at six then
ham,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),0,if u laugh really loud if u talk spontaneously if u dont care what others feel u are probably with your dear amp best friends goodevening dear
